,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0247 - Sigueme Si Puedes.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0248 - Corrientes Y Esmeralda.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0249 - La Pena Del Payador.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0250 - Si Supieras Que La Extrano.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0251 - Ya Estamos Iguales.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0252 - El Tren De Las Once.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0253 - Me Duele El Corazon.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0254 - El Pensamiento.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0255 - Andanzas.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0256 - Pregonera.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0257 - Aque He Venido A Cantar.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0258 - Azul Y Oro.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0259 - Canchero.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 13 - 1944-45/0260 - Vamos Zaino.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0261 - Don Alfonso.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0262 - Leguisamo Solo.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0263 - Yo No Espero Nada.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0264 - Del Pasado.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0265 - Siempre Amigos.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0266 - La Galarcita.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0267 - Con Alma De Tango.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0268 - Tendras Que Llorar.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0269 - La Espuela.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0270 - Te Espero En Rodriguez Peña.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0271 - Don Goyo.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0272 - Lo Mismo Que Ayer.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0273 - Pan Comido.mp3
,,,,,,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0274 - Siete Leguas.mp3
El Entrerriano,Juan D'Arienzo ; Instrumental,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 14 (1945-1946) - CTA,275,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0275 - El Entrerriano.mp3
Condesita,Juan D'Arienzo ; Armando Laborde,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 14 (1945-1946) - CTA,276,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0276 - Condesita.mp3
Chaparron,Juan D'Arienzo ; Alberto Echague,1946,Milonga,Juan D'Arienzo Su Obra Completa - Vol 14 (1945-1946) - CTA,277,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0277 - Chaparron.mp3
Desde Aquella Noche,Juan D'Arienzo ; Armando Laborde,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 14 (1945-1946) - CTA,278,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0278 - Desde Aquella Noche.mp3
No Tienes Corazon,Juan D'Arienzo ; Armando Laborde,1946,Vals,Juan D'Arienzo Su Obra Completa - Vol 14 (1945-1946) - CTA,279,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0279 - No Tienes Corazon.mp3
Me Grita El Corazon,Juan D'Arienzo ; Armando Laborde,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 14 (1945-1946) - CTA,280,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 14 - 1945-46/0280 - Me Grita El Corazon.mp3
Sabado Ingles,Juan D'Arienzo ; Instrumental,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,281,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0281 - Sabado Ingles.mp3
Sin Amor,Juan D'Arienzo ; Armando Laborde,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,282,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0282 - Sin Amor.mp3
Con Todo Mi Corazon,Juan D'Arienzo ; Alberto Echague,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,283,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0283 - Con Todo Mi Corazon.mp3
Loca,Juan D'Arienzo ; Instrumental,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,284,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0284 - Loca.mp3
Tiene Razon Amigazo,Juan D'Arienzo ; Alberto Echague,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,285,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0285 - Tiene Razon Amigazo.mp3
La Cancion De Mis Tristezas,Juan D'Arienzo ; Armando Laborde,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,286,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0286 - La Cancion De Mis Tristezas.mp3
Yo No Se Llorar,Juan D'Arienzo ; Alberto Echague  Armando Laborde,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,287,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0287 - Yo No Se Llorar.mp3
Calandria Pampa,Juan D'Arienzo ; Alberto Echague,1946,Milonga,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,288,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0288 - Calandria Pampa.mp3
Esta Noche Me Emborracho,Juan D'Arienzo ; Alberto Echague,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,289,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0289 - Esta Noche Me Emborracho.mp3
El Tarta,Juan D'Arienzo ; Alberto Echague,1946,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,290,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0290 - El Tarta.mp3
Se Apago Una Estrella,Juan D'Arienzo ; Armando Laborde,1946,Vals,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,291,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0291 - Se Apago Una Estrella.mp3
Triste Soledad,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,292,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0292 - Triste Soledad.mp3
Lagrimas,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,293,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0293 - Lagrimas.mp3
Y Entonces Lloraras,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,294,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0294 - Y Entonces Lloraras.mp3
Dos Amores,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,295,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0295 - Dos Amores.mp3
La Guitarrita,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,296,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0296 - La Guitarrita.mp3
El Penado Catorce,Juan D'Arienzo ; Alberto Echague,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,297,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0297 - El Penado Catorce.mp3
El Pollo Ricardo,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,298,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0298 - El Pollo Ricardo.mp3
Por Dos Caminos,Juan D'Arienzo ; Alberto Echague  Armando Laborde,1947,Milonga,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,299,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0299 - Por Dos Caminos.mp3
Cambalache,Juan D'Arienzo ; Alberto Echague,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 15 (1946-1947) - CTA,300,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 15 - 1946-47/0300 - Cambalache.mp3
Carton Junao,Juan D'Arienzo ; Alberto Echague,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,301,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0301 - Carton Junao.mp3
Rawson,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,302,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0302 - Rawson.mp3
Muchachita Del Recuerdo,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,303,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0303 - Muchachita Del Recuerdo.mp3
Dios Te Salve  M'Hijo,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,304,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0304 - Dios Te Salve MHijo.mp3
Don Horacio,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,305,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0305 - Don Horacio.mp3
Lenguas De Fuego,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,306,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0306 - Lenguas De Fuego.mp3
Dale  Dale Caballito,Juan D'Arienzo ; Armando Laborde,1947,Milonga,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,307,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0307 - Dale Dale Caballito.mp3
El Viento Me Cuenta Cosas,Juan D'Arienzo ; Alberto Echague  Armando Laborde,1947,Milonga,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,308,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0308 - El Viento Me Cuenta Cosas.mp3
Contraluz,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,309,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0309 - Contraluz.mp3
Campeona,Juan D'Arienzo ; Instrumental,1947,Milonga,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,310,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0310 - Campeona.mp3
Ladron De Suenos,Juan D'Arienzo ; Armando Laborde,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,311,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0311 - Ladron De Suenos.mp3
Felicia,Juan D'Arienzo ; Instrumental,1947,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,312,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0312 - Felicia.mp3
Olga,Juan D'Arienzo ; Instrumental,1948,Vals,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,313,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0313 - Olga.mp3
Hotel Victoria,Juan D'Arienzo ; Instrumental,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,314,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0314 - Hotel Victoria.mp3
Una Y Mil Noches,Juan D'Arienzo ; Armando Laborde,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,315,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0315 - Una Y Mil Noches.mp3
El Choclo,Juan D'Arienzo ; Instrumental,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,316,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0316 - El Choclo.mp3
El Raje,Juan D'Arienzo ; Alberto Echague,1948,Milonga,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,317,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0317 - El Raje.mp3
Barajando,Juan D'Arienzo ; Alberto Echague,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,318,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0318 - Barajando.mp3
Que Apuro Tengo,Juan D'Arienzo ; Alberto Echague,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,319,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0319 - Que Apuro Tengo.mp3
Don Juan,Juan D'Arienzo ; Instrumental,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 16 (1947-1948) - CTA,320,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 16 - 1947-48/0320 - Don Juan.mp3
Pampa Y Huella,Juan D'Arienzo ; Alberto Echague  Armando Laborde,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,321,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0321 - Pampa Y Huella.mp3
Eterna,Juan D'Arienzo ; Alberto Echague,1948,Vals,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,322,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0322 - Eterna.mp3
Pof Pof,Juan D'Arienzo ; Instrumental,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,323,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0323 - Pof Pof.mp3
Derecho Viejo,Juan D'Arienzo ; Instrumental,1948,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,324,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0324 - Derecho Viejo.mp3
Chichipia,Juan D'Arienzo ; Alberto Echague,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,325,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0325 - Chichipia.mp3
La Morocha,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,326,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0326 - La Morocha.mp3
Santa Madrecita,Juan D'Arienzo ; Armando Laborde,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,327,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0327 - Santa Madrecita.mp3
Cana,Juan D'Arienzo ; Armando Laborde,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,328,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0328 - Cana.mp3
Delfino,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,329,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0329 - Delfino.mp3
La Payanca,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,330,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0330 - La Payanca.mp3
Vencido,Juan D'Arienzo ; Alberto Echague,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,331,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0331 - Vencido.mp3
Pampa,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,332,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0332 - Pampa.mp3
La Maleva,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,333,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0333 - La Maleva.mp3
Farabute,Juan D'Arienzo ; Alberto Echague,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,334,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0334 - Farabute.mp3
As De Bastos (As De Triunfo),Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,335,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0335 - As De Bastos As De Triunfo.mp3
Yuyo Brujo,Juan D'Arienzo ; Armando Laborde,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,336,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0336 - Yuyo Brujo.mp3
Don Pacifico,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,337,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0337 - Don Pacifico.mp3
Amarga Sospecha,Juan D'Arienzo ; Armando Laborde,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,338,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0338 - Amarga Sospecha.mp3
La Catrera,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,339,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0339 - La Catrera.mp3
Si Yo La Quiero,Juan D'Arienzo ; Armando Laborde,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 17 (1948-1949) - CTA,340,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 17 - 1948-49/0340 - Si Yo La Quiero.mp3
El Potro,Juan D'Arienzo ; Instrumental,1949,Milonga,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,341,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0341 - El Potro.mp3
Mi Cariñito,Juan D'Arienzo ; Alberto Echague  Armando Laborde,1949,Vals,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,342,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0342 - Mi Cariñito.mp3
Naci En Pompeya,Juan D'Arienzo ; Alberto Echague,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,343,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0343 - Naci En Pompeya.mp3
Un Cambio Te Viene Bien,Juan D'Arienzo ; Alberto Echague,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,344,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0344 - Un Cambio Te Viene Bien.mp3
El Rey Del Compas,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,345,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0345 - El Rey Del Compas.mp3
Union Civica,Juan D'Arienzo ; Instrumental,1949,Tango,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,346,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0346 - Union Civica.mp3
Cruz Maidana,Juan D'Arienzo ; Armando Laborde,1950,Tango,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,347,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0347 - Cruz Maidana.mp3
Bien Pulenta,Juan D'Arienzo ; Alberto Echague,1950,Tango,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,348,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0348 - Bien Pulenta.mp3
Bandera Baja,Juan D'Arienzo ; Alberto Echague,1950,Milonga,Juan D'Arienzo Su Obra Completa - Vol 18 (1949-1950) - CTA,349,/media/Orange/Gordon/tmp/Juan D'Arienzo/Juan D'Arienzo - Su obra completa en la RCA Vol 18 - 1949-50/0349 - Bandera Baja.mp3
