Tango,"Juan D'Arienzo, voc. Armando Laborde",Hoy me vas a escuchar,1955
Tango,"Rodolfo Biagi, voc. Alberto Amor",Hoy te quiero mucho más,1945
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Humillación,1941
Tango,"Ricardo Tanturi, voc. Enrique Campos",Igual que un bandoneón,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",Igual que un bandoneón,1944
Tango,"Miguel Caló, voc. Raúl Iriarte",Igual que una sombra,1945
Tango,"Ricardo Tanturi, voc. Enrique Campos",Igual que una sombra,1945
Tango,"Ricardo Tanturi, voc. Enrique Campos",Igual que una sombra,1945
Vals,"Osvaldo Pugliese, voc. Alberto Morán",Ilusión marina,1947
Tango,Alfredo Gobbi,Independiente Club,1948
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Indiferencia,1942
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Indiferencia,1938
Tango,"Juan D'Arienzo, voc. Héctor Mauré",Infamia,1941
Vals,Juan D'Arienzo,Inolvidable,1936
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Inquietud,1939
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Inquietud,1939
Tango,Adolfo Carabelli,Inspiración,1932
Tango,Aníbal Troilo,Inspiración,1943
Tango,Astor Piazzolla,Inspiración,1947
Tango,Miguel Caló,Inspiración,1943
Tango,Francisco Canaro,Inspiración,1932
Tango,"Francisco Lomuto, voc. Carlos Galarce",Intimas,1944
Tango,"Miguel Caló, voc. Roberto Arrieta",Inútil,1946
Vals,"Juan D'Arienzo, voc. Walter Cabral",Irene,1936
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Isla de Capri,1935
Tango,"Ricardo Tanturi, voc. Enrique Campos",Ivón,1945
Vals,"Adolfo Carabelli, voc. Alberto Gómez",Jamás podré olvidarte,1932
Tango,"Miguel Caló, voc. Raúl Berón",Jamás retornarás,1942
Tango,"Ricardo Tanturi, voc. Enrique Campos",Jirón de suburbio,1944
Tango,Juan D'Arienzo,Joaquina,1935
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Juan tango,1945
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Juan tango,1945
Tango,Juan D'Arienzo,Jueves,1955
Tango,Osvaldo Pugliese,Jueves,1947
Tango,Juan B. Guido,Jueves,1929
Tango,Alfredo Gobbi,Jueves,1947
Tango,Juan D'Arienzo,Jueves,1937
Vals,"Miguel Caló, voc. Raúl Berón",Jugando... Jugando,1944
Tango,Edgardo Donato,Julián,1950
Milonga,"Carlos Di Sarli, voc. Alberto Podestá",Julián Centeya,1942
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Junto a tu corazón / Hoy como ayer,1942
Tango,"Francisco Canaro, voc. Ernesto Famá",Juramento,1933
Tango,"Domingo Federico, voc. Mario Bustos",Justo el 31,1949
Tango,"Ricardo Tanturi, voc. Enrique Campos",La abandoné y no sabía,1944
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",La abandoné y no sabía,1944
Tango,"Miguel Caló, voc. Raúl Berón",La abandoné y no sabía,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",La abandoné y no sabía,1944
Tango,Juan D'Arienzo,La bicoca,1940
Tango,Juan D’Arienzo,La bicoca,1940
Vals,"Francisco Canaro, voc. Félix Gutiérrez",La bordadora de San Telmo,1932
Tango,"Francisco Canaro, voc. Charlo",La brisa,1929
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",La bruja,1938
Tango,"Francisco Canaro, voc. Ernesto Famá",La cachetada,1933
Tango,Carlos Di Sarli,La cachila,1941
Tango,,La cachila,
Tango,Carlos Di Sarli,La cachila,1941
Tango,Carlos Di Sarli,La cachila,1952
Tango,Osvaldo Pugliese,La cachila,1945
Tango,Agesilao Ferrazano,La cachorra,1927
Vals,"Francisco Canaro, voc. Ernesto Famá",La canción de Amalia,1933
Tango,"Francisco Canaro, voc. Ernesto Famá",La canción de Buenos Aires,1933
Tango,", voc. Oscar Serpa",La canción más triste,1953
Tango,", voc. Mario Pomar",La capilla blanca,
Tango,"Carlos Di Sarli, voc. Alberto Podestá",La capilla blanca,1944
Tango,"Carlos Di Sarli, voc. Alberto Podestá",La capilla blanca,1944
Tango,Quinteto Pirincho,La cara de la luna,4-09
Tango,"Ángel D'Agostino, voc. Ángel Vargas",La carreta,1943
Tango,"Domingo Federico, voc. Armando Moreno",La carta que me dejaste,1952
Tango,"Miguel Caló, voc. Roberto Rufino",La casa vacía,1949
Tango,Juan D'Arienzo,La catrera,1955
Tango,Alfredo Gobbi,La catrera,1951
Tango,Juan D'Arienzo,La catrera,1938
Tango,"Rodolfo Biagi, voc. Andrés Falgás",La chacarera,1940
Tango,Ángel D'Agostino,La chiflada,1942
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",La cicatriz,1939
Tango,"Osvaldo Pugliese, voc. Jorge Vidal",La cieguita,1949
Tango,Osvaldo Fresedo,La clavada,1933
Tango,Juan D'Arienzo,La clavada,1940
Tango,"Rodolfo Biagi, voc. Hugo Duval",La copa del olvido,1952
Tango,"Ricardo Tanturi, voc. Alberto Castillo",La copa del olvido,1942
Tango,"Domingo Federico, voc. Ignacio Díaz",La culpa la tuve yo,1944
Tango,Ricardo Tanturi,La cumparsita,1940
Tango,"Ángel D'Agostino, voc. Ángel Vargas",La cumparsita,1946
Tango,Quinteto Pirincho,La cumparsita,1-31
Tango,Francisco Canaro,La cumparsita,1927
,"null, voc. Tito Schipa",La cumparsita,
Tango,Rodolfo Biagi,La cumparsita,1942
Tango,Ricardo Tanturi,La cumparsita,1940
Tango,Quinteto Pirincho,La cumparsita,1-31
Tango,Juan D'Arienzo,La cumparsita,1937
Tango,Quinteto Pirincho,La cumparsita,4-29
Tango,,La cumparsita,
Tango,Rodolfo Biagi,La cumparsita,1942
Tango,Aníbal Troilo,La cumparsita,1943
Tango,Carlos Di Sarli,La cumparsita,1942
Tango,Carlos Di Sarli,La cumparsita,1951
Tango,Pedro Laurenz,La cumparsita,1953
Tango,"Miguel Caló, voc. Luis Tolosa",La de los ojos tristes,1944
Tango,"Aníbal Troilo, voc. Floreal Ruiz",La embriaguez del tango,1945
Vals,"Alfredo Gobbi, voc. Carlos Heredia y Hugo Soler",La entrerriana,1947
Tango,", voc. Ernesto Famá",La estancia,1930
Vals,"Francisco Canaro, voc. Ernesto Famá",La flor de los gauchos,1932
Tango,"Francisco Lomuto, voc. Fernando Díaz",La gayola,1941
Tango,"Francisco Lomuto, voc. Fernando Díaz",La gayola,1941
Tango,Miguel Caló,La guiñada,1948
Tango,Orquesta Típica Corrientes (Angosta),La guiñada,1978
Tango,Juan D'Arienzo,La guitarrita,1936
Tango,Carlos Di Sarli,La guitarrita,1928
Tango,Miguel Caló,La guitarrita,1949
Tango,Rodolfo Biagi,La huella,1946
Tango,Ricardo Tanturi,La huella,1941
Tango,"Alfredo Gobbi, voc. Jorge Maciel",La intriga,1950
Tango,"Osvaldo Fresedo, voc. Oscar Serpa",La lluvia y yo,1946
Tango,"Aníbal Troilo, voc. Alberto Marino",La luz de un fósforo,1943
Tango,Miguel Caló,La mala,1943
Tango,Rodolfo Biagi,La mala (La maleva),1939
Tango,Aníbal Troilo,La maleva,1942
Tango,Rodolfo Biagi,La marca de fuego,1940
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",La marcha nupcial,1941
Tango,Juan D'Arienzo,La mariposa,1938
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",La mascota del barrio,1946
Tango,"Domingo Federico, voc. Carlos Vidal",La mazorquera de Montserrat,1947
Tango,"Francisco Lomuto, voc. Jorge Omar",La melodía de nuestro adiós,1938
,"null, voc. Reynaldo Arias",La mesa de un cafe,
Tango,"Ricardo Tanturi, voc. Roberto Videla",La mesa de un café,1946
Milonga,"Domingo Federico, voc. Hugo Roca",La milonga de mi amor,1949
Tango,", voc. Oscar Serpa",La misma tarde,1954
Tango,,La morocha,
Tango,Quinteto Pirincho,La morocha,4-22
Tango,Juan D'Arienzo,La morocha,1937
Tango,Carlos Di Sarli,La morocha,1941
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",La mulateada,1941
Milonga,"Miguel Caló, voc. Roberto Arrieta",La negra quiere bailar,1947
Tango,"Miguel Caló, voc. Raúl Iriarte",La noche que te fuiste,1945
Tango,"Aníbal Troilo, voc. Floreal Ruiz",La noche que te fuiste,1945
Tango,"Domingo Federico, voc. Carlos Vidal",La noche y marfil,1946
Tango,"Rodolfo Biagi, voc. Teófilo Ibáñez",La novena,1939
Tango,"Francisco Canaro, voc. Ernesto Famá",La novia ausente,1933
Tango,", voc. Oscar Serpa",La novia del mar,1953
Tango,"Ángel D'Agostino, voc. Ángel Vargas",La nueva vecina,1944
Tango,"Alfredo Gobbi, voc. Jorge Maciel",La número cinco,1951
Tango,Quinteto Pirincho,La payanca,7-29
Tango,Orquesta Típica Victor,La payanca,1926
Tango,Miguel Villasboas,La payanca,
Tango,Juan D'Arienzo,La payanca,1936
Tango,Héctor Varela,La payanca,1957
Tango,Juan D'Arienzo,La payanca,1954
Vals,"Miguel Caló, voc. Alberto Morel",La pequeña Shirley,1936
Tango,"Ricardo Malerba, voc. Orlando Medina",La piba de los jazmines,1943
Tango,Orquesta Típica Victor,La pueblera,1925
Tango,"Alberto Castillo, voc. Alberto Castillo",La que murió en París,1944
Tango,"Francisco Canaro, voc. Ernesto Famá",La que murió en París,1932
Tango,Astor Piazzolla,La rayuela,1947
Tango,Julio De Caro,La rayuela,1926
Tango,Juan D'Arienzo,La rosarina,1937
Vals,"Ricardo Tanturi, voc. Alberto Castillo",La serenata / Mi amor,1941
Vals,"Juan D'Arienzo, voc. Héctor Mauré",La serenata de ayer,1941
Vals,"Juan D'Arienzo, voc. Héctor Mauré",La serenata de ayer,1941
Tango,Juan D'Arienzo,La tablada,1965
Tango,Aníbal Troilo,La tablada,1942
Tango,Héctor Varela,La tablada,
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",La tango,1956
Tango,Carlos Di Sarli,La torcacita,1941
Tango,Carlos Di Sarli,La torcacita,1941
Milonga,Quinteto Pirincho,La trampera,2-27
Milonga,Quinteto Pirincho,La trampera,2-27
Tango,Carlos Di Sarli,La trilla,1940
Tango,Julio De Caro,La última cita,1928
Tango,"Ángel D'Agostino, voc. Ángel Vargas",La última cita,1944
Tango,"Ricardo Tanturi, voc. Alberto Castillo",La última copa,1943
Tango,"Ricardo Tanturi, voc. Alberto Castillo",La última copa,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",La uruguayita Lucía,1945
Tango,"Ricardo Tanturi, voc. Enrique Campos",La uruguayita Lucía,1945
Tango,"Miguel Caló, voc. Raúl Iriarte",La vi llegar,1944
Tango,"Miguel Caló, voc. Raúl Iriarte",La vi llegar,1944
Tango,"Aníbal Troilo, voc. Alberto Marino",La vi llegar,1944
Tango,"Ricardo Tanturi, voc. Alberto Castillo",La vida es corta,1941
Tango,"Ricardo Tanturi, voc. Alberto Castillo",La vida es corta,1941
Tango,"Ricardo Tanturi, voc. Alberto Castillo",La vida es corta,1941
Vals,"Alfredo Gobbi, voc. Jorge Maciel",La vieja serenata,1949
Tango,Rodolfo Biagi,La viruta,1948
Tango,Carlos Di Sarli,La viruta,1943
Tango,Juan D'Arienzo,La viruta,1936
Tango,,La viruta,
Tango,Alfredo Gobbi,La viruta,1947
Tango,Carlos Di Sarli,La viruta,1952
Tango,Osvaldo Pugliese,La yumba,1946
Tango,"Juan Carlos Cobián, voc. Francisco Fiorentino",Ladrón,1928
Tango,Ricardo Tanturi,Lágrimas,1941
Vals,Juan D'Arienzo,Lágrimas y sonrisas,1936
Vals,Rodolfo Biagi,Lágrimas y sonrisas,1941
Tango,"Francisco Lomuto, voc. Jorge Omar",Las cuarenta,1937
Tango,Osvaldo Pugliese,Las marionetas,1945
Tango,Orquesta Típica Victor,Lazos de seda,1926
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Lejos de Buenos Aires,1942
Tango,"Miguel Caló, voc. Raúl Berón",Lejos de Buenos Aires,1942
Vals,"Rodolfo Biagi, voc. Teófilo Ibáñez",Lejos de ti,1938
Tango,Juan D'Arienzo,Lelia,1938
Tango,"Rodolfo Biagi, voc. Alberto Amor",Levanta tu corazón,1946
Tango,Domingo Federico,Leyenda gaucha,1952
Tango,"Rodolfo Biagi, voc. Alberto Amor",Lisón,1944
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Llamame,1950
Tango,"Osvaldo Fresedo, voc. Oscar Serpa","Llegarás, amor",1944
Tango,"Ricardo Tanturi, voc. Roberto Videla",Llevame carretero,1946
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Llevátelo todo,1950
Tango,"Francisco Canaro, voc. Charlo",Llevatelo todo,1928
Tango,Orquesta Típica Corrientes (Angosta),Llevátelo todo,1978
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Llora vida mía,1942
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Lloran las campanas,1944
Vals,"Francisco Canaro, voc. Agustín Irusta",Llorando mis penas,1932
Vals,"Aníbal Troilo, voc. Floreal Ruiz","Llorarás, llorarás",1945
Vals,"Aníbal Troilo, voc. Floreal Ruiz",Llorarás... llorarás...,1945
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Llueve otra vez,1944
Tango,"Miguel Caló, voc. Raúl Iriarte",Lluvia de abril,1945
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Lo mismo que antes,1941
Tango,"Francisco Canaro, voc. Ernesto Famá",Lo pasao pasó,1939
Tango,"Carlos Di Sarli, voc. Roberto Rufino","Lo pasao, pasó",1940
Vals,"Francisco Canaro, voc. Ernesto Famá",Lo que vieron mis ojos,1933
Tango,Juan D'Arienzo,Loca,1955
Tango,Julio De Caro,Loca bohemia,1928
Vals,"Rodolfo Biagi, voc. Teófilo Ibáñez",Loca de amor,1938
Tango,"Adolfo Carabelli, voc. Alberto Gómez",Loco,1932
Tango,"Miguel Caló, voc. Raúl Iriarte y Roberto Arrieta",Loco turbión,1946
Tango,"Rodolfo Biagi, voc. Carlos Acuña",Lonjazos,1943
Tango,Juan D'Arienzo,Lorenzo,1936
Tango,Juan D’Arienzo,Lorenzo,1936
Tango,,Los 33 orientales,
Vals,"Alberto Castillo, voc. Alberto Castillo",Los cien barrios porteños,1945
Tango,"Miguel Caló, voc. Raúl Iriarte",Los despojos,1947
Tango,"Miguel Caló, voc. Ricardo Blanco",Los mareados,1950
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Los mareados,1942
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Los muñequitos,1943
Tango,"Francisco Lomuto, voc. Jorge Omar",Los ojos más lindos,1942
Tango,"Rodolfo Biagi, voc. Alberto Amor",Lucienne,1946
Vals,"Miguel Caló, voc. Raúl Iriarte",Luna de plata,1943
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Luna llena,1944
Tango,Juan D'Arienzo,Lunes,1938
Tango,Juan D’Arienzo,Lunes,1938
Tango,"Miguel Caló, voc. Raúl Iriarte",Madalit,1944
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Madame Ivonne,1942
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Madre hay una sola,1943
Tango,"Francisco Canaro, voc. Carlos Galán",Madrecita de Pompeya,1934
Tango,"Francisco Lomuto, voc. Jorge Omar",Madreselva,1938
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Madreselva,1944
Tango,"Francisco Canaro, voc. Carlos Gardel",Madreselva,1931
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Magdala,1945
Tango,Juan D'Arienzo,Maipo,1939
Tango,Osvaldo Pugliese,Mal de amores,1946
Tango,Julio De Caro,Mal de amores,1927
Tango,"Alfredo Gobbi, voc. Héctor Coral",Mala entraña,1950
Tango,Osvaldo Pugliese,Mala estampa (Mala Pinta),1944
Tango,Quinteto Pirincho,Mala junta,9-02
Tango,Julio De Caro,Mala junta,1927
Tango,Pedro Laurenz,Mala junta,1947
Tango,Quinteto Pirincho,Mala junta,9-02
Tango,Osvaldo Pugliese,Mala junta,1943
Tango,"Juan D'Arienzo, voc. Armando Laborde",Mala pasión,1955
Tango,Julio De Caro,Mala pinta / Mala estampa,1928
Tango,Osvaldo Pugliese,Malandraca,1949
Tango,", voc. Ernesto Famá",Maldita,1931
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Maldonado,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Malena,1942
Tango,Lucio Demare,Malena,1968
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Maleza,1945
Tango,Orquesta Típica Victor,Malquerida,1927
Tango,"Ricardo Tanturi, voc. Enrique Campos",Malvón,1943
Tango,"Domingo Federico, voc. Carlos Vidal",Mama... ievame p'al pueblo!,1947
Tango,"Miguel Caló, voc. Raúl Iriarte",Mañana iré temprano,1943
Tango,"Miguel Caló, voc. Raúl Iriarte",Mañana no estarás,1945
Vals,"Rodolfo Biagi, voc. Alberto Amor",Mañana por la mañana,1946
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Mañana zarpa un barco,1942
Tango,"Juan D'Arienzo, voc. Mario Bustos",Mandria,1957
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Mandria,1939
Tango,Orquesta Típica Corrientes (Angosta),Mano a mano,1978
Tango,"Francisco Lomuto, voc. Jorge Omar",Mano a mano,1936
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Mano blanca,1944
Tango,Quinteto Pirincho,Mano brava,4-24
Milonga,"Aníbal Troilo, voc. Francisco Fiorentino",Mano brava,1941
Tango,Quinteto Pirincho,Mano brava,4-24
Tango,"Domingo Federico, voc. Carlos Vidal",Mar,1947
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Marcas!,1940
Tango,Francisco Canaro,Marcelo,1927
Vals,Rodolfo Biagi,Marcheta,1941
Tango,Carlos Di Sarli,Marejada,1941
Tango,Carlos Di Sarli,Marejada,1941
Vals,"Francisco Canaro, voc. Ernesto Famá",Margarita flor del monte,1933
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Margarita Gauthier,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Margarita Gauthier,1943
Tango,"Miguel Caló, voc. Raúl Berón",Margarita Gauthier,1942
Tango,"Aníbal Troilo, voc. Alberto Marino",Margo,1945
Tango,"Miguel Caló, voc. Raúl Iriarte",Margo,1945
Tango,"Rodolfo Biagi, voc. Carlos Saavedra",Margot,1947
Tango,"Aníbal Troilo, voc. Alberto Marino",María,1945
Tango,"Domingo Federico, voc. Oscar Larroca",María,1945
Tango,Carlos Di Sarli,Marianito,1941
Tango,,Marianito,
Tango,Quinteto Pirincho,Marianito,1-31
Tango,"Miguel Caló, voc. Raúl Iriarte",Marión,1943
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Marioneta,1944
Tango,Ricardo Tanturi,Mariposita,1947
Tango,Ricardo Tanturi,Mariposita / Anselmo Aieta,1947
Vals,"Ricardo Tanturi, voc. Alberto Castillo",Marisabel,1942
Tango,"Rodolfo Biagi, voc. Alberto Amor",Marol,1946
Tango,"Francisco Lomuto, voc. Fernando Díaz",Martirio,1940
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Más allá,1939
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Más solo que nunca,1944
Vals,"Pedro Laurenz, voc. Juan Carlos Casas",Mascarita,1940
Tango,"Rodolfo Biagi, voc. Carlos Heredia",Matala,1950
Tango,Julio De Caro,Maula,1927
Vals,"Ricardo Tanturi, voc. Enrique Campos",Me besó y se fue,1945
Tango,"Ricardo Tanturi, voc. Roberto Videla",Me da pena confesarlo,1947
Vals,"Miguel Caló, voc. Raúl Iriarte",Me duele el corazón,1944
Tango,"Aníbal Troilo, voc. Alberto Marino",Me están sobrando las penas,1944
Tango,"Pedro Laurenz, voc. Carlos Bermúdez",Me están sobrando las penas,1944
Tango,"Domingo Federico, voc. Oscar Larroca",Me gusta un tango así,1947
Tango,"Ricardo Tanturi, voc. Alberto Castillo","Me llaman ""El zorro""",1942
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Me llaman tango,1943
Tango,"Miguel Caló, voc. Raúl Iriarte",Me llamo Anselmo Contreras,1946
Tango,"Rodolfo Biagi, voc. Alberto Amor",Me quedé mirándola,1945
Tango,"Aníbal Troilo, voc. Alberto Marino",Me quedé mirándola,1945
Vals,"Juan D'Arienzo, voc. Armando Laborde",Me quieres y te quiero,1956
Tango,"Ricardo Malerba, voc. Antonio Maida",Media noche,1944
Tango,"Francisco Canaro, voc. Carlos Galán",Media noche,1934
Tango,Juan D'Arienzo,Melodía porteña,1937
Tango,Domingo Federico,Memorias,1947
Vals,"Pedro Laurenz, voc. Carlos Bermúdez y Jorge Linares",Mendocina,1944
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Menta y cedrón,1945
Vals,Juan D'Arienzo,Mentías,1937
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Mentira,1945
Tango,"Adolfo Carabelli, voc. Carlos Lafuente",Mentira,1931
Tango,Orquesta Típica Corrientes (Angosta),Mentira,1978
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Mentiras,1945
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",Meta fierro,1939
Tango,"Rodolfo Biagi, voc. Alberto Lago",Metido,1942
Tango,"Francisco Canaro, voc. Carlos Galán",Mi Buenos Aires querido,1934
Tango,"Miguel Caló, voc. Jorge Ortiz",Mi cantar,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Mi castigo,1942
Vals,Quinteto Pirincho,Mi coqueta,8-16
Vals,Quinteto Pirincho,Mi coqueta,8-16
Tango,"Domingo Federico, voc. Oscar Larroca",Mi dolor,1947
Tango,"Miguel Caló, voc. Roberto Rufino",Mi flor de noche,1949
Tango,"Domingo Federico, voc. Carlos Vidal",Mi moro,1947
Tango,"Miguel Caló, voc. Raúl Berón",Mi moro,1950
Milonga,"Ricardo Tanturi, voc. Alberto Castillo",Mi morocha,1941
Tango,"Francisco Canaro, voc. Carlos Galán",Mi musa campera,1934
Tango,"Miguel Caló, voc. Luis Tolosa",Mi nataí,1944
Tango,Quinteto Pirincho,Mi noche triste,4-29
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Mi piba,1943
Tango,"Francisco Canaro, voc. Agustín Irusta",Mi provinciana,1932
Tango,"Adolfo Carabelli, voc. Alberto Gómez (Nico)",Mi refugio,1931
Tango,Carlos Di Sarli,Mi refugio,1941
Tango,Carlos Di Sarli,Mi refugio,1941
Tango,Orquesta Típica Corrientes (Angosta),Mi refugio,1978
Tango,,Mi refugio,
Tango,"Adolfo Carabelli, voc. Alberto Gómez",Mi refugio,1931
Vals,"Ricardo Tanturi, voc. Alberto Castillo",Mi romance,1941
Tango,"Edgardo Donato, voc. Alberto Podestá y Carlos Almada",Mi serenata,1952
Tango,"Miguel Caló, voc. Raúl Iriarte",Mi tango es triste,1944
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Mi viejo barrio,1944
Vals,"Juan D'Arienzo, voc. Héctor Mauré",Miedo,1940
Tango,"Rodolfo Biagi, voc. Carlos Saavedra",Mientras duerme la ciudad,1946
Tango,"Francisco Canaro, voc. Ernesto Famá",Milonga,1933
Tango,"Francisco Canaro, voc. Ernesto Famá",Milonga,1933
Milonga,"Miguel Caló, voc. Raúl Berón",Milonga antigua,1942
Milonga,"Pedro Laurenz, voc. Juan Carlos Casas",Milonga compadre,1938
Milonga,"Pedro Laurenz, voc. Juan Carlos Casas",Milonga de mi flor,1940
Milonga,"Osvaldo Pugliese, voc. Jorge Rubino",Milonga de mi tierra,1943
Milonga,Pedro Laurenz,Milonga de mis amores,1944
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",Milonga del corazón,1938
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",Milonga del recuerdo,1939
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",Milonga del recuerdo,1939
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Milonga del sentimiento,1940
Milonga,"Aníbal Troilo, voc. Alberto Marino y Floreal Ruiz",Milonga en rojo,1944
Milonga,"Miguel Caló, voc. Raúl Berón",Milonga que peina canas,1942
Milonga,"Miguel Caló, voc. Raúl Berón",Milonga que peina canas,1942
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",Milonga querida,1938
Milonga,Juan D'Arienzo,"Milonga, vieja milonga",1937
Milonga,"Francisco Lomuto, voc. Jorge Omar",Milongón,1939
Tango,Aníbal Troilo,Milongueando en el 40,1941
Tango,Aníbal Troilo,Milongueando en el 40,1941
Tango,Carlos Di Sarli,Milonguero viejo,1944
Tango,Carlos Di Sarli,Milonguero viejo,1940
Tango,Carlos Di Sarli,Milonguero viejo (Fresedo),1940
Tango,Carlos Di Sarli,Milonguero viejo / Bailarín porteño,1951
Tango,,Milonguero viejo / Fresedo,
Tango,"Francisco Canaro, voc. Ernesto Famá",Mirá mi retrato de pibe,1933
Tango,"Juan D'Arienzo, voc. Héctor Mauré",Mirame en la cara,1942
Tango,"Osvaldo Pugliese, voc. Roberto Chanel y Alberto Morán",Mirando la lluvia,1946
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Mis amigos de ayer,1946
Tango,"Rodolfo Biagi, voc. Alberto Amor",Mis amores de ayer,1945
Tango,"Edgardo Donato, voc. Horacio Lagos",Mis pesares,1941
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Misa de once,1940
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Moneda de cobre,1942
Tango,"Francisco Lomuto, voc. Fernando Díaz",Mosterio,1939
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Motivo sentimental,1944
Milonga,"Ricardo Tanturi, voc. Alberto Castillo",Mozo guapo,1941
Tango,"Héctor Varela, voc. Argentino Ledesma",Muchacha,1956
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Muchacho,1940
Tango,Francisco Canaro,Muchachos al centro,1933
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Muchachos arranquemos para el centro,1954
Tango,"Ricardo Tanturi, voc. Enrique Campos",Muchachos comienza la ronda,1943
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Muchachos comienza la ronda,1943
Tango,"Alfredo Gobbi, voc. Pablo Lozano",Muchachos yo tengo un tango,1948
Tango,"Alberto Castillo, voc. Alberto Castillo",Muñeca brava,1951
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Muñeca brava,1942
Tango,"Francisco Lomuto, voc. Alberto Hilarion Acuña y Fernando Díaz",Muñequita,1931
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Muñequita,1944
Tango,"Domingo Federico, voc. Carlos Vidal",Música en tu corazón,1946
Tango,Domingo Federico,Muy suave,1954
Tango,Osvaldo Pugliese,N... N...,1947
Tango,"Miguel Caló, voc. Raúl Iriarte",Nada,1944
Tango,"Rodolfo Biagi, voc. Alberto Amor",Nada,1944
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Nada,1944
Tango,"Juan D’Arienzo, voc. Alberto Echagüe",Nada más,1938
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Nada más,1938
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Nada más que un corazón,1944
Tango,"Aníbal Troilo, voc. Alberto Marino",Nada más que un corazón,1944
Tango,"Aníbal Troilo, voc. Alberto Marino",Naipe,1944
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Naranjo en flor,1944
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Naranjo en flor,1944
Tango,"Pedro Laurenz, voc. Jorge Linares",Naranjo en flor,1944
Vals,"Adolfo Carabelli, voc. Carlos Lafuente",Ñatita,1932
