Melodía de arrabal,T0370048546,tango,,Carlos Gardel,1932,
Melodía de arrabal,T0370048546,tango,,Gustavo Nocetti,,03:23
Melodía de arrabal,T0370048546,tango,,Nelly Omar,,02:50
Melodía de arrabal,T0370048546,tango,,Roberto Goyeneche,,02:45
Melodía de arrabal,T0370048546,tango,,Susana Rinaldi,,03:33
Melodía de arrabal,T0370048546,tango,,,,02:33
Melodía de arrabal,T0370048546,tango,,,,03:05
Melodía de arrabal,T0370048546,tango,,Ricardo Olivera,2009,03:15
Melodía de arrabal,T0370048546,tango,,,,03:17
Melodía de arrabal,T0370048546,tango,"Ángel Domingo Riverol, Domingo Julio Vivas, Guillermo Barbieri, Horacio Pettorossi",Carlos Gardel,1933-01-25,02:40
Melodía de arrabal,T0370048546,tango,Aníbal Troilo,,,
Melodía de arrabal,T0370048546,tango,Aníbal Troilo,Francisco Fiorentino,1941,02:16
Melodía de arrabal,T0370048546,tango,Alberto Di Paulo,,,
Melodía de arrabal,T0370048546,tango,"Ernesto Baffa, Osvaldo Berlingieri",Roberto Goyeneche,,02:42
Melodía de arrabal,T0370048546,tango,Francisco Canaro,Argentino Ledesma,1973-11-07,02:51
Melodía de arrabal,T0370048546,tango,Francisco Canaro,Argentino Ledesma,1973-11-17,02:52
Melodía de arrabal,T0370048546,tango,Francisco Canaro,Ernesto Famá,1933-04-17,02:48
Melodía de arrabal,T0370048546,tango,Hugo Díaz,,,03:42
Melodía de arrabal,T0370048546,tango,Hugo Díaz,-,,03:40
Melodía de arrabal,T0370048546,tango,"Hugo Díaz, José Colángelo, Omar José Murtagh",,,03:43
Melodía de arrabal,T0370048546,tango,"Hugo Díaz, José Colángelo, Omar José Murtagh",-,,03:38
Melodía de arrabal,T0370048546,tango,Jorge Arduh,,,02:58
Melodía de arrabal,T0370048546,tango,José Basso,Jorge Durán,1953-05-12,02:55
Melodía de arrabal,T0370048546,tango,Juanjo Domínguez,,,02:10
Melodía de arrabal,,tango,,,1946,02:50
Melodía de arrabal,T0370048546,tango,Miguel Caló,"Héctor Gagliardi, Raúl Del Mar",1965,02:50
Melodía de arrabal,T0370048546,tango,Osvaldo Pugliese,Abel Córdoba,1985-12-26,03:20
Melodía de arrabal,T0370048546,tango,Osvaldo Pugliese,Abel Córdoba,1989,04:07
Melodía de arrabal,T0370048546,tango,Osvaldo Pugliese,-,1989-06-26,03:19
Melodía de arrabal,T0370048546,tango,Raúl Miguel Garello,Roberto Goyeneche,,03:13
Melodía de arrabal,T0370048546,tango,,,,
Melodía de arrabal,T0370048546,tango,,,1936,02:30
Melodía de arrabal,T0370048546,tango,Trio Pantango,-unspecified male-,,02:47
Melodía de arrabal,T0370048546,tango,-unspecified guitars-,Carlos Gardel,1932,02:40
Melodía de arrabal,T0370048546,tango,-unspecified guitars-,Edmundo Rivero,,02:52
Melodía gris,T0370214213,tango,Alfredo De Angelis,Julio Martel,1946-07-11,02:41
Melodía larga,,?,Juanjo Domínguez,-,,03:39
Melodía oriental,T0370091067,tango,,Héctor Pacheco,,02:47
Melodía oriental,T0370091067,?,Carlos García,Héctor Pacheco,,
Melodía oriental,T0370091067,tango,Enrique Francini,Roberto Rufino,1957-04-03,03:11
Melodía oriental,T0370091067,tango,Francisco Canaro,Francisco Amor,,
Melodía oriental,T0370091067,tango,Francisco Canaro,Francisco Amor,1940,03:04
Melodía oriental,T0370091067,tango,Francisco Canaro,Francisco Amor,1940-05-16,03:05
Melodía oriental,T0370091067,?,José Libertella,,,
Melodía oriental,T0370091067,tango,Roberto Zerrillo,Jorge Cardozo,1940-07-16,02:31
Melodía oriental,T0370091067,tango,Roberto Zerrillo,-unspecified male-,,02:32
Melodía oriental,T0370091067,tango,Sexteto Mayor,,,03:18
Melodía oriental,T0370091067,tango,Sexteto Mayor,-,,03:14
Melodía oriental,T0370091067,tango,-unspecified orchestra-,Héctor Pacheco,,02:44
Melodía porteña,T0370043029,tango,Juan D'Arienzo,Alberto Echagüe,1935--1937,01:49
Melodía porteña,T0370043029,tango,Juan D'Arienzo,-,1937-12-21,02:53
Melodía porteña,T0370043029,tango,-unspecified orchestra-,Tania,1937-11-09,02:35
Melodias de America,T0373524823,marcha canción,Francisco Lomuto,Fernando Díaz,1941-11-06,02:39
Memorias,,tango,Beba Pugliese,-,,03:18
Memorias,,?,,-unspecified male-,,02:35
Memorias y olvidos,T0373267969,tango,Rodolfo Mederos,-,,04:05
Mendelssohn,,,Trio Neuklang,-,2013,08:07
Mendigo de amor,T0370048068,tango,Luis Petrucelli,Pedro Lauga,1930-09-04,02:48
Mendigo de amor,T0370048068,tango,-unspecified orchestra-,Mercedes Simone,1930,02:36
Mendocina,Z0000068920,vals,Edgardo Donato,Romeo Gavioli,1942-08-06,02:41
Mendocina,Z0000068920,vals,Pedro Laurenz,"Carlos Bermúdez, Jorge Linares",1944-12-19,02:38
Mendoza,,?,Oskar Joost,,1926--1942,03:00
Meneca,Z0999900149,tango,Osvaldo Fresedo,-,1927-07-19,02:51
Meneguina,,?,Vicente Loduca,,1917--1918,02:54
Menina de ouro,Z0999901825,maxixa,"Edgardo Donato, Roberto Zerrillo",-,1930,
Mensaje,T0370311402,,,Tania,,04:19
Mensaje,T0370311402,tango,,,,04:03
Mensaje,T0370311402,tango,,Roberto Goyeneche,,03:49
Mensaje,T0370311402,tango canción,,Susana Rinaldi,,04:25
Mensaje,T0370311402,tango,Aníbal Troilo,Raúl Berón,1953,03:37
Mensaje,T0370311402,tango,Aníbal Troilo,Roberto Rufino,1965-01-04,04:10
Mensaje,T0370311402,tango,Orquesta Típica Porteña,Roberto Goyeneche,,03:49
Mensaje,T0370311402,tango,Orquesta Típica Tokio,Ranko Fujisawa,1952,03:37
Mensaje de amor,Z0999901097,tango,Roberto Firpo,-,1929-06-08,02:58
Mensajera,T0370393740,vals,Alfredo J. Gobbi,Tito Landó,,03:22
Mensajera,T0370393740,vals,Alfredo J. Gobbi,Tito Landó,1957-04-16,03:28
Menta y cedrón,Z0000068127,tango,,Alberto Castillo,,03:13
Menta y cedrón,Z0000068127,tango,,Alberto Castillo,1945--1960,
Menta y cedrón,Z0000068127,tango,Ángel D'Agostino,Ángel Vargas,1945-07-17,02:48
Menta y cedrón,Z0000068127,tango,Emilio Balcarce,Alberto Castillo,1945,03:10
Mentaberry,,tango,Roberto Firpo,-,1922,
Mente frágil,T0720797307,electro,Tanghetto,-,,04:56
Mentías,T0370043041,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1923,
Mentías,T0370018464,vals,Juan D'Arienzo,-,1937-04-01,02:24
Mentías,T0370043041,tango,Roberto Firpo,-,1927-10-20,03:02
Mentir en amor es pecado,Z0000039682,vals,Francisco Canaro,Carlos Galán,1934-11-14,03:18
Mentir en amor es pecado,Z0000039682,vals,Francisco Canaro,Charlo,1934-11-30,03:59
Mentira,T0370043052,tango,,Raúl Aldao,1954,
Mentira,T0370043052,tango,,Alberto Morán,,02:47
Mentira,T0370043052,tango,Adolfo Carabelli,Carlos Lafuente,1931-10-02,02:59
Mentira,T0370043052,tango,Alfredo De Angelis,Carlos Aguirre,1969-08-21,03:01
Mentira,T0370043052,tango,Alfredo De Angelis,Oscar Larroca,1954-09-07,03:00
Mentira,T0370043052,tango,Carlos Di Sarli,Mercedes Carné,1931,
Mentira,T0370043052,tango,Emilio Balcarce,Alberto Castillo,1945-07-06,03:15
Mentira,T0370043052,tango,Francisco Canaro,Charlo,1931-07-15,02:48
Mentira,T0370043052,tango,Lucio Demare,Agustín Irusta,1932,02:35
Mentira,T0370043052,tango,,Carlos Gardel,1932-07-22,02:30
Mentira,T0370043052,tango,Osvaldo Fresedo,Luis Díaz,1932,02:53
Mentira,T0370043052,tango,Osvaldo Pugliese,Nelly Vázquez,1977-10-20,02:41
Mentira,T0370043052,tango,Osvaldo Pugliese,Alberto Morán,1945-09-24,02:51
Mentira,T0370043052,tango,Sexteto Tango,Jorge Maciel,1972-06-01,02:45
Mentira,T0370043052,tango,Orquesta Típica Corrientes,-,1978,03:00
Mentira,T0370043052,tango,-unspecified guitars-,Alberto Vila,1930,02:42
Mentira,T0370043052,tango,-unspecified guitars-,Ignacio Corsini,1931-07-07,02:42
Mentiras,T0370018475,tonada,Ángel F. Condercuri,Alberto Castillo,1960,
Mentiras,T0370043052,tango,Ángel D'Agostino,Ángel Vargas,1945-04-05,02:40
Mentiras,T0370018475,tonada,"Ángel Domingo Riverol, Domingo Julio Vivas, Guillermo Barbieri, Horacio Pettorossi",Carlos Gardel,1933-01-13,
Mentiras,T0370018475,tonada salteña,Edgardo Donato,Luis Díaz,1931,
Mentiras,T0370018475,?,"Edgardo Donato, Roberto Zerrillo",Luis Díaz,,02:41
Mentiras,T0370018475,tonada,Héctor Arbelo,Julio Sosa,1962-06-12,
Mentiras,T0370018475,tonada,,Carlos Gardel,1932-07-23,
Mentiras,T0370018475,?,Osvaldo Pugliese,"Jorge Maciel, Miguel Montero",1956-12-26,03:27
Mentiras criollas,T0370018486,tango,Francisco Canaro,Charlo,1929-11-02,02:58
Mentiras criollas,T0370018486,tango,"Guillermo Barbieri, José María Aguilar",Carlos Gardel,1929-10-23,
Mentiras criollas,,?,Roberto Firpo,Teófilo Ibáñez,1929-10-28,02:50
Mentiras de amor,Z0999900740,vals,Francisco Lomuto,Fernando Díaz,1932-11-10,03:28
Mentiras de amor,T0370215681,bolero,,Osvaldo Novarro,1948,03:14
Mentiras de amor,T0370215681,bolero,,Osvaldo Novarro,1949,
Mentiras de amor,T0370018497,tango,Julio De Caro,,,03:09
Mentiras de amor,T0370018497,tango,Julio De Caro,-,1930,03:09
Mentiras piadosas,T0370048091,tango,Alfredo De Angelis,Carlos Dante,1945-10-29,02:49
Mentirillas,,fox trot,Roberto Firpo,"Osvaldo Novarro, Carlos Viván",1932-02-23,03:05
Mentirillas,,fox trot,Roberto Firpo,Carlos Viván,1932-02-23,
Mentirosa,T0370043121,tango,"Guillermo Barbieri, José Ricardo, José María Aguilar",Carlos Gardel,1928-10-27,02:30
Mercedes,,tango,,Félix Romero,,03:05
Merceditas,T0370049527,?,,,,
Merceditas,T0370049527,tango,"Orquesta Simbolo Osmar Maderna, dir. Aquiles Roggero","Adolfo Rivas, Raúl Aldao",1958-09-24,03:21
Merecés un monumento,T0371150490,milonga,Juan D'Arienzo,"Armando Laborde, Alberto Echagüe",1972-12-14,
Meridional,T0371796392,?,Sexteto Tango,,,03:26
Meridional,T0371796392,tango,Color Tango,-,2003,04:19
Merza burrera,Z0999900362,tango,Francisco Canaro,-,1932-05-13,03:02
Mesanchta,,tango,,,,03:03
Mesita de lujo,,?,Roberto Firpo,Carlos A. Varela,1930-04-16,03:08
Meta fierro,Z0000502018,milonga,Juan D'Arienzo,Alberto Echagüe,1939-03-03,02:24
Meta garufa,T0370536530,tango,,Mario Bustos,,02:36
Meta garufa,T0370536530,tango,Alfredo De Angelis,Lalo Martel,1961-08-21,02:31
Metejón,,?,,,,05:14
Meterete,,tango,Francisco Canaro,-,1929-10-02,03:03
Meterete,Z0999900363,tango,Francisco Lomuto,-,1926,02:55
Methistico tango,,tango,-unspecified orchestra-,,,
Metido,Z0000039713,tango,Rodolfo Biagi,Alberto Lago,1942-05-22,02:53
Metido | Enamorado,Z0000039713,tango,Osvaldo Fresedo,Roberto Ray,1931--1932,02:49
Mexican serenade,,tango,,,,
Mexican serenade,,tango,Barnabás von Géczy,-,1935-10-15,03:08
Mexicana ven,,fox trot,Francisco Canaro,Charlo,1930-07-04,03:01
México,,?,,-,,03:01
México lindo y querido,,,,Libertad Lamarque,,
Mi adorable desconocida,,tango,Osvaldo Fresedo,Héctor Pacheco,,03:12
Mi adorable desconocida,,tango,Osvaldo Fresedo,Héctor Pacheco,1952-12-18,03:15
Mi alazán tostao,,estilo,,Ignacio Corsini,,
Mi alondra,T0370425981,tango,,Carlos Heredia,,
Mi alondra,T0370425981,tango,Rodolfo Biagi,Hugo Duval,1959-03-06,02:09
Mi alondra,T0370425981,tango,Trío Yumba,Hugo Duval,,02:10
Mi ambición,T0370018624,vals,Alfredo De Angelis,"Carlos Dante, Oscar Larroca",1954-05-19,02:43
Mi ambición,T0370018624,vals,"Guillermo Barbieri, José Ricardo","Carlos Gardel, José Razzano",1925,
Mi ambición,T0370018624,vals criollo,Roberto Firpo,-,1927-02-27,02:24
Mi amigo Cholo,T0371719344,tango,Atilio Stampone,,,04:00
Mi amigo Cholo,T0371719344,tango,Atilio Stampone,-,,04:00
Mi amigo Cholo,T0371719344,tango,Color Tango,-,1996,04:02
Mi amor lloró,Z0999900364,samba brasilena,,Mercedes Simone,1936-04-21,03:05
Mi amor y tu amor,T0370416855,tango,Juan D'Arienzo,Jorge Valdez,1957-08-29,02:54
Mi Ana María,T0464013179,vals,Romeo Gavioli,Romeo Gavioli,1942,03:24
Mi ángel rubio,,?,,,,
Mi Angelina,T0701106117,vals,Orquesta Típica Victor,-,1929-06-17,03:09
Mi ayer,T0370185399,tango,,Héctor Mauré,,03:35
Mi azucena,T0370018588,vals,,Ignacio Corsini,1933,03:01
Mi bandoneón esta triste,T0371540098,tango,Alberto Di Paulo,,,
Mi barco velero,T0410147793,paso doble,Enrique Rodríguez,Armando Moreno,1943-02-08,03:06
Mi barco ya no está,T0370274875,tango,Alberto Marino,Alberto Marino,,
Mi barrio duerme,T0370320561,vals,Roberto Caló,Enrique Campos,1953,02:28
Mi barrio querido,Z0999900365,tango,Juan Félix Maglio,Carlos Viván,1930-03-28,03:06
Mi barrio tenía cosas,T0370157440,tango,-unspecified guitars-,Dante Ressia,1954-04-17,02:37
Mi bien,,?,,,,
Mi bien querido,Z0999901902,fado,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1922,
Mi bolita cachuza,T0370363000,tango,-unspecified guitars-,Alberto Gómez,1939-05-02,02:15
Mi Buenos Aires,T0370018646,milonga,Francisco Canaro,-,1938-10-07,03:08
Mi Buenos Aires,,electro,,,,04:19
Mi Buenos Aires,Z0999901903,tango,Roberto Firpo,-,1928-05-28,02:56
Mi Buenos Aires queri...,,electro,Carlos Libedinsky,-,,03:09
Mi Buenos Aires querido,T0370020384,tango,,,,02:46
Mi Buenos Aires querido,T0370020384,tango,,Horacio Deval,,02:40
Mi Buenos Aires querido,T0370020384,tango,,Emilio Ramil,,02:50
Mi Buenos Aires querido,T0370020384,tango,,Edmundo Rivero,,02:58
Mi Buenos Aires querido,T0370020384,tango,,Roberto Goyeneche,,02:31
Mi Buenos Aires querido,T0370020384,tango,,Jorge Sareli,,02:45
Mi Buenos Aires querido,T0370020384,tango,,Virginia Luque,1951,03:24
Mi Buenos Aires querido,T0370020384,tango,,,,02:37
Mi Buenos Aires querido,T0370020384,tango,Alfredo Marcucci,Ramón Regueira,1998,03:11
Mi Buenos Aires querido,T0370020384,tango,Alberto Di Paulo,,,
Mi Buenos Aires querido,T0370020384,tango,Argentino Galván,Horacio Deval,,
Mi Buenos Aires querido,T0370020384,tango,,,,03:57
Mi Buenos Aires querido,T0370020384,tango,Carlos García,-,,02:54
Mi Buenos Aires querido,T0370020384,tango,,Héctor Mauré,,02:55
Mi Buenos Aires querido,T0370020384,tango,Enrique Carmelo Alessio,Mario D'Elía,1950-04-18,03:28
Mi Buenos Aires querido,T0370020384,tango,Francisco Canaro,Carlos Galán,1934-09-19,03:21
Mi Buenos Aires querido,T0370020384,tango,Francisco Canaro,Argentino Ledesma,1969-11-18,03:11
Mi Buenos Aires querido,T0370020384,electro,,,,04:34
Mi Buenos Aires querido,T0370020384,electro,,-,,04:00
Mi Buenos Aires querido,T0370020384,tango,Giora Feidman,-,,03:04
Mi Buenos Aires querido,T0370020384,tango,,,,02:24
Mi Buenos Aires querido,T0370020384,tango,,,,02:40
Mi Buenos Aires querido,T0370020384,tango,Hugo Díaz,,,
Mi Buenos Aires querido,T0370020384,tango,Hugo Díaz,-,,02:28
Mi Buenos Aires querido,T0370020384,tango,"Hugo Díaz, José Colángelo, Omar José Murtagh",,,02:30
Mi Buenos Aires querido,T0370020384,tango,"Hugo Díaz, José Colángelo, Omar José Murtagh",-,,02:25
Mi Buenos Aires querido,T0370020384,tango,Juanjo Domínguez,,,02:53
Mi Buenos Aires querido,T0370020384,tango,,-,,02:57
Mi Buenos Aires querido,T0370020384,tango,Osvaldo Berlingieri,Roberto Goyeneche,,02:35
Mi Buenos Aires querido,T0370020384,tango,Osvaldo Fresedo,-,1966,02:28
Mi Buenos Aires querido,T0370020384,tango,Héctor Varela,-,1968-03-22,02:50
Mi Buenos Aires querido,T0370020384,tango,"Stefan Kling, Tobias Morgenstern",,,03:59
Mi Buenos Aires querido,T0370020384,tango,Terig Tucci,Carlos Gardel,1934-07-30,03:03
Mi Buenos Aires querido,T0370020384,tango,QuinTango,-,1998,02:51
Mi Buenos Aires querido - Payadora,,tango,Sexteto Mayor,-,,04:13
Mi Buenos Aires querido - Payadora,,tango,Sexteto Mayor,-,1994,04:13
Mi caballito criollo,Z0999901504,tango,Juan Félix Maglio,Nicolás Gianastasio,1930-04-08,02:40
Mi caballo bayo,T0370139277,galopa,Feliciano Brunelli,"Alberto Radamés, Oscar Valeta",1944-01-17,03:30
Mi caballo bayo,T0370139277,corrido,Francisco Canaro,"Chola Luna, Carlos Roldán",1944,03:09
Mi caballo bayo,T0370139277,corrido,Francisco Canaro,"Chola Luna, Carlos Roldán",1944-06-07,
Mi caballo jerezano,T0370018657,paso doble,-unspecified orchestra-,Libertad Lamarque,,
Mi caballo murió,,?,,Celia Gámez,,02:51
Mi caballo murió,Z0999901309,tango,,Imperio Argentina,1930--1936,02:50
Mi caballo murió,Z0999901309,tango,-unspecified guitars-,Imperio Argentina,1932,02:55
Mi caballo y mi mujer,,cueca,José Ricardo,"Carlos Gardel, José Razzano",1920,02:56
Mi camino,T0370018679,?,"Antonio Rodio, Enrique Delfino",,1929,
Mi camino,T0370018679,tango,Francisco Lomuto,Jorge Omar,1937-01-07,02:45
Mi canción de ausencia,T0370814586,tango,,,,01:57
Mi canción de ausencia,T0370814586,tango,,Roberto Goyeneche,,02:55
Mi canción de ausencia,T0370814586,tango,Armando Pontier,Roberto Goyeneche,,02:55
Mi canción de ausencia,T0370814586,tango,Armando Pontier,Roberto Goyeneche,1966-12-15,02:55
Mi canción de ausencia,T0370814586,tango,Armando Pontier,Roberto Goyeneche,1967,02:52
Mi canción de ausencia,T0370814586,tango,Carlos García,,,02:46
Mi canción de ausencia,T0370814586,tango,Carlos García,Oscar Alonso,1968-08-29,02:41
Mi canción de ausencia,T0370814586,tango,Leopoldo Federico,,,02:33
Mi canción distinta,T0370573480,tango,Carlos García,-,,
Mi cantar,T0370199157,tango,Miguel Caló,Jorge Ortiz,1943-05-21,03:12
Mi caperucita,T0370139302,tango,Juan D'Arienzo,Jorge Valdez,1961-08-04,03:21
Mi capitán,,?,,-,,02:32
Mi cariñito,T0370068646,vals,Alfredo De Angelis,"Carlos Dante, Julio Martel",1949-05-12,02:31
Mi cariñito,T0370068646,vals,Juan D'Arienzo,"Armando Laborde, Alberto Echagüe",1949-12-19,02:27
Mi cariño,Z0999901756,vals,Francisco Canaro,-,1925,
Mi carnaval,T0373665996,tango,Orquesta Típica Ciriaquito,Carlos Lafuente,1932-04-08,02:41
Mi casita,,tango,Roberto Firpo,Carlos A. Varela,1930-04-30,03:07
Mi casita malagueña,Z0000001897,paso doble,Orquesta Típica Victor,-,1938-10-06,02:24
Mi castigo,T0370180667,tango,,,,02:33
Mi castigo,T0370180667,tango,Aníbal Troilo,Francisco Fiorentino,1942-04-16,02:33
Mi castigo,T0370180667,tango,Francisco Canaro,Carlos Roldán,1942-04-06,02:22
Mi castigo,T0370180667,tango,Orquesta Típica Porteña,Roberto Goyeneche,,02:40
Mi chapalita,T0370180678,corrido,Francisco Canaro,Carlos Roldán,1942-11-13,03:08
Mi China,,?,,-,1908--1909,03:15
Mi china,Z0999901985,fado,José Ricardo,"Carlos Gardel, José Razzano",1920,
Mi china (La buena moza),,ranchera,Francisco Canaro,"Agustín Irusta, Roberto Fugazot",1932-04-15,03:24
Mi china cabrera | Palanganeando,T0370357291,estilo,Carlos Gardel,Carlos Gardel,1912,03:02
Mi chiquita,T0370331502,tango,Ángel D'Agostino,Raúl Lavié,1963-05-20,02:22
Mi churrasca,Z0999900366,tango,Julio De Caro,-,1929,03:28
Mi cine de barrio,T0370227158,tango,Ángel F. Condercuri,Alberto Castillo,1949,02:25
Mi ciudad y mi gente,T0371011947,tango,,Edmundo Rivero,,02:29
Mi ciudad y mi gente,T0371011947,?,,Roberto Goyeneche,,02:00
Mi ciudad y mi gente,T0371011947,?,,Rosanna Falasca,1982,
Mi ciudad y mi gente,T0371011947,tango,Sexteto Tango,Jorge Maciel,1972-05-29,02:29
Mi ciudad y mi gente,T0371011947,tango,Orquesta Típica Imperial,,,02:47
Mi ciudad y mi gente,T0371011947,tango,Orquesta Típica Porteña,Roberto Goyeneche,,02:04
Mi ciudad y mi gente,T0371011947,tango,Orquesta Típica Porteña,Roberto Goyeneche,1970-05-08,02:01
Mi clavel,,vals,Roberto Firpo,Carlos A. Varela,1930-12-04,03:06
Mi colegiala,Z0000120985,vals,Alfredo J. Gobbi,"Alfredo del Río, Tito Landó",,02:23
Mi colegiala,Z0000120985,vals,Alfredo J. Gobbi,"Alfredo del Río, Tito Landó",1958-07-07,02:23
Mi colegiala,Z0000120985,vals,Roberto Caló,"Héctor De Rosas, Rodolfo Galé",1958-05-30,03:07
Mi comadre Dominga,Z0000018567,ranchera,Rafael Rossi,-unspecified male-,,02:49
Mi comadre la serapia,Z0999900741,polca,Orquesta Típica Victor,-,1931-07-14,02:36
Mi compañera,Z0999901310,tango,Trío Argentino,-,1934,03:08
Mi confesión,,electro,Gotan Project,,,04:20
Mi confesión,,electro,Gotan Project,"-unspecified male-, -unspecified male-",,04:20
Mi consejo,T0370144209,tango,Francisco Lomuto,Fernando Díaz,1934-07-16,02:35
Mi coqueta,T0370492322,vals,"Quinteto Pirincho, dir. Francisco Canaro",-,1960-08-15,02:23
Mi corazón,,electro,,,,04:19
Mi corazón,,?,,-unspecified male-,,04:23
Mi corazón,T0370018691,vals,Francisco Canaro,Roberto Maida,1937-04-19,03:20
Mi corazón,Z0999901757,maxixa,Francisco Canaro,-,1930-05-06,02:44
Mi corazón es tu morada,,?,Roberto Firpo,-,1927-01-13,02:18
Mi corazón es un violín,Z0000505505,tango,Héctor Varela,-,1956-03-13,03:11
Mi corazón siempre sera tuyo,,canción,,,1995,02:50
Mi corazón te llama,T0370221296,tango,Francisco Lomuto,Carlos Galarce,1945-08-08,02:51
Mi coronel,Z0999900532,tango,Francisco Canaro,-,1927-11-09,02:56
Mi cotorrito bohemio,T0370087038,tango,Francisco Lomuto,-,1929,02:42
Mi cotorrito bohemio,T0370087038,tango,-unspecified guitars-,Ignacio Corsini,1930,02:16
Mi credo,T0370018715,tango,Juan de Dios Filiberto,,,
Mi curita,T0464659548,maxixa,Francisco Canaro,Charlo,1929-04-20,02:29
Mi desdicha,T0370144312,?,,Alberto Gómez,,02:38
Mi desdicha,T0370144312,tango,Roberto Firpo,Carlos A. Varela,1934-05-16,02:48
Mi desdicha,T0370144312,tango,Roberto Firpo,Carlos A. Varela,1934-06-15,02:44
Mi destino,T0370087050,tango,Francisco Canaro,Ada Falcón,1930-11-21,03:05
Mi destino,T0370087050,tango,Francisco Canaro,Charlo,1930-11,
Mi destino,T0370087050,tango,Francisco Canaro,Charlo,1930-11-10,03:19
Mi destino,T0370087050,tango,Francisco Canaro,Charlo,1930-11-19,02:57
Mi diosa,T0370043198,tango,Alfredo De Angelis,-,1981,02:14
Mi diosa,T0370043198,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1926-11-26,
Mi diosa,T0370043198,tango,Roberto Firpo,-,1926,
Mi distinguida pebeta,T0370268577,tango,Ángel D'Agostino,Rubén Cané,1952-01-24,02:29
Mi doctor,Z0999901548,tango,Francisco Canaro,-,1928-10-31,02:58
Mi dolor,,?,,,,03:07
Mi dolor,,?,,"Agustín Magaldi, Pedro Noda",,02:49
Mi dolor,Z0000018571,tango,,Hernán Salinas,1977-03-30,02:50
Mi dolor,Z0000018571,tango,,Héctor Mauré,,02:59
Mi dolor,Z0000018571,tango,,Héctor Mauré,1950,02:58
Mi dolor,Z0000018571,tango,,Héctor Mauré,1950--1953,
Mi dolor,Z0000018571,tango,Alfredo De Angelis,-,1957-05-23,02:54
Mi dolor,Z0000018571,tango,Anibal Arias,-,,03:03
Mi dolor,Z0000018571,tango,Carlos Marcucci,,1926,
Mi dolor,Z0000018571,tango,Carlos Marcucci,Roberto Díaz,1930-05-23,03:09
Mi dolor,Z0000018571,tango,Carlos Marcucci,-unspecified male-,,03:11
Mi dolor,Z0000018571,tango,Domingo Federico,Oscar Larroca,1947-05-30,03:03
Mi dolor,Z0000018571,tango,Edelmiro D'Amario,Ángel Vargas,1955-11-24,03:04
Mi dolor,Z0000018571,tango,Francisco Alongi,,1932,03:10
Mi dolor,Z0000018571,tango,-unspecified guitars-,,,
Mi dolor,Z0000018571,tango,Juan D'Arienzo,Osvaldo Ramos,1972-12-14,03:02
Mi dolor,Z0000018571,tango,Julio De Caro,Orlando Verri,1950-10-27,03:12
Mi dolor,Z0000018571,tango,Luis Stazo,Julián Centeya,1972-05-30,03:09
Mi dolor,Z0000018571,tango,Manuel Pizarro,-,1933,02:30
Mi dolor,Z0000018571,tango,Héctor Varela,-,1953-06-16,02:48
Mi dolor,Z0000018571,tango,Sexteto Tango,Jorge Maciel,1969-10-21,02:28
Mi dolor,Z0000018571,tango,Los Solistas de D'Arienzo,-,,03:12
Mi dolor,Z0000018571,tango,Los siete del tango,-,1966-11-03,02:51
Mi dolor,Z0000018571,tango,Orquesta Típica Victor,Alberto Gómez,1930-08-11,03:06
Mi dolor,,zamba,-unspecified guitars-,"Agustín Magaldi, Pedro Noda",,
Mi dolor,Z0000018571,tango,-unspecified orchestra-,Alberto Gómez,,
Mi dolor,Z0000018571,tango,-unspecified orchestra-,Héctor Mauré,,03:01
Mi dulce canción,,canción,,,1995,02:54
Mi encantito (Honey bunch),,fox trot,,,,
Mi esperanza,Z0999901098,marcha,Antonio Arcieri,Juan Carlos Miranda,1944-09-12,02:40
Mi estrella,Z0999900533,tango,Francisco Canaro,Charlo,1928-09-26,02:48
Mi estrella,T0370020408,vals,"Guillermo Barbieri, José Ricardo","Carlos Gardel, José Razzano",1922,03:00
Mi estrella,,?,-unspecified guitars-,Ignacio Corsini,1928,02:14
Mi estrella azul,T0370443187,?,Carlos García,,,02:22
Mi estrella azul,T0370443187,?,Carlos García,-,,
Mi evocación,T0370018759,tango,Adolfo Carabelli,Luis Díaz,1934-05-07,02:39
Mi fama de burrero,T0370958681,tango,Héctor Varela,Carlos Nogués,1969-08-12,03:03
Mi flor,,vals,Los muchachos de antes,-,,02:18
Mi flor de arrabal,T0370204560,milonga,Rafael Rossi,Carmen Idal,1946,02:57
Mi flor de noche,T0370063696,?,,Alberto Marino,1950,02:42
Mi flor de noche,T0370063696,tango,Miguel Caló,Roberto Rufino,1949-12-29,02:58
Mi fuelle rezonga,T0370339346,tango,Osvaldo Pugliese,-,1954-12-13,02:54
Mi galleguita,T0370192703,paso doble,-unspecified guitars-,Alberto Margal,,
Mi geisha está triste,,?,Mariano Mores,,,02:38
Mi Giovanna,,tarantella,Francisco Canaro,Charlo,1930-04-23,03:02
Mi gitana,T0370018760,tango,Osvaldo Fresedo,Ricardo Ruiz,1939-03-10,02:50
Mi gloria,T0373659529,tango,Francisco Canaro,Ernesto Famá,1933-10-20,02:52
Mi gran amor,Z0000502048,vals,,Mercedes Simone,1936-05-05,03:24
Mi gran noche,T9007620873,arreglo en tango,Alfredo De Angelis,Carlos Aguirre,1969-07-10,03:25
